file_path,file_name,split,class_name,species,width,height,aspect_ratio,mode,format,size_kb,is_valid
data\valid\dog - chinese crested\09_jpg.rf.b09e17cac623bed2e7156d242bc30ea9.jpg,09_jpg.rf.b09e17cac623bed2e7156d242bc30ea9.jpg,valid,dog - chinese crested,dog,224,224,1.0,RGB,JPEG,11.091796875,True
data\valid\dog - chinese crested\111_jpg.rf.4718781fc4d7cbd93ceb69795f0483a4.jpg,111_jpg.rf.4718781fc4d7cbd93ceb69795f0483a4.jpg,valid,dog - chinese crested,dog,224,224,1.0,RGB,JPEG,12.26953125,True
data\valid\dog - chow\003_jpg.rf.2e180731018e645a6791d73d61a431ba.jpg,003_jpg.rf.2e180731018e645a6791d73d61a431ba.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,11.9912109375,True
data\valid\dog - chow\02_jpg.rf.96dee22f5c4d9e42abb3a2807ae86630.jpg,02_jpg.rf.96dee22f5c4d9e42abb3a2807ae86630.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,9.435546875,True
data\valid\dog - chow\030_jpg.rf.e33f1ece04c20e6339f15ffbc77ee908.jpg,030_jpg.rf.e33f1ece04c20e6339f15ffbc77ee908.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,7.46875,True
data\valid\dog - chow\037_jpg.rf.bd50d1174c6d6631a9dd20a44dbb5e6c.jpg,037_jpg.rf.bd50d1174c6d6631a9dd20a44dbb5e6c.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,10.52734375,True
data\valid\dog - chow\038_jpg.rf.af69ee3ccab684186987676780cd3e09.jpg,038_jpg.rf.af69ee3ccab684186987676780cd3e09.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,10.5498046875,True
data\valid\dog - chow\042_jpg.rf.b932794be3baa98493cbc9e725221265.jpg,042_jpg.rf.b932794be3baa98493cbc9e725221265.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,9.3447265625,True
data\valid\dog - chow\056_jpg.rf.e29f26eeeb17d8037417ff066087bb11.jpg,056_jpg.rf.e29f26eeeb17d8037417ff066087bb11.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,8.0068359375,True
data\valid\dog - chow\064_jpg.rf.ab820d13ab12e8bde123c34a1ea7651d.jpg,064_jpg.rf.ab820d13ab12e8bde123c34a1ea7651d.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,14.841796875,True
data\valid\dog - chow\06_jpg.rf.a2f7027385f79edc2a3d6525ac2f5530.jpg,06_jpg.rf.a2f7027385f79edc2a3d6525ac2f5530.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,8.845703125,True
data\valid\dog - chow\070_jpg.rf.66d30baf03f705a78ab9686ef354b090.jpg,070_jpg.rf.66d30baf03f705a78ab9686ef354b090.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,12.03515625,True
data\valid\dog - chow\074_jpg.rf.7feb5d6ee2bb9cc375f30d61a097071f.jpg,074_jpg.rf.7feb5d6ee2bb9cc375f30d61a097071f.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,9.9853515625,True
data\valid\dog - chow\084_jpg.rf.a2cdaa683944881fd29bce28da81bfb0.jpg,084_jpg.rf.a2cdaa683944881fd29bce28da81bfb0.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,10.283203125,True
data\valid\dog - chow\095_jpg.rf.c5d77e7582a234a7998afcd6f36e6196.jpg,095_jpg.rf.c5d77e7582a234a7998afcd6f36e6196.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,7.091796875,True
data\valid\dog - chow\105_jpg.rf.0dc1a27cc5fce7b32158f697f3b76d5b.jpg,105_jpg.rf.0dc1a27cc5fce7b32158f697f3b76d5b.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,9.1494140625,True
data\valid\dog - chow\Chow_chow_03599_jpg.rf.adc8c99f3baccd98b04fcf48e2210a1f.jpg,Chow_chow_03599_jpg.rf.adc8c99f3baccd98b04fcf48e2210a1f.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,9.8095703125,True
data\valid\dog - chow\Chow_chow_03660_jpg.rf.4944e76309d1b8785f6f351bf61edcb5.jpg,Chow_chow_03660_jpg.rf.4944e76309d1b8785f6f351bf61edcb5.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,9.470703125,True
data\valid\dog - chow\Chow_chow_11261_jpg.rf.3acb0efb823f8f015f5d6cf56819e04b.jpg,Chow_chow_11261_jpg.rf.3acb0efb823f8f015f5d6cf56819e04b.jpg,valid,dog - chow,dog,224,224,1.0,RGB,JPEG,6.8486328125,True
data\valid\dog - clumber\007_jpg.rf.fcee6291f41aba09935edf3dc299977e.jpg,007_jpg.rf.fcee6291f41aba09935edf3dc299977e.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,7.5859375,True
data\valid\dog - clumber\015_jpg.rf.2e533494c33431e400b7cfabdb57c05d.jpg,015_jpg.rf.2e533494c33431e400b7cfabdb57c05d.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,9.3154296875,True
data\valid\dog - clumber\030_jpg.rf.ad03cfc70688863e6d154afcebc6ec26.jpg,030_jpg.rf.ad03cfc70688863e6d154afcebc6ec26.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,7.5283203125,True
data\valid\dog - clumber\035_jpg.rf.561cadfb3b6edb48fff8b7889407867f.jpg,035_jpg.rf.561cadfb3b6edb48fff8b7889407867f.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,9.2177734375,True
data\valid\dog - clumber\036_jpg.rf.0eda2447f4d561f12d780c1ba1f7d5fa.jpg,036_jpg.rf.0eda2447f4d561f12d780c1ba1f7d5fa.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,7.47265625,True
data\valid\dog - clumber\07_jpg.rf.914febd9d1819af6e9c93a51903e65d2.jpg,07_jpg.rf.914febd9d1819af6e9c93a51903e65d2.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,9.515625,True
data\valid\dog - clumber\08_jpg.rf.e1af2a196f5d8d26c9b4986333604937.jpg,08_jpg.rf.e1af2a196f5d8d26c9b4986333604937.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,12.8115234375,True
data\valid\dog - clumber\090_jpg.rf.51ddb0bafe1a1c37bdde41d048ed5de4.jpg,090_jpg.rf.51ddb0bafe1a1c37bdde41d048ed5de4.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,7.7001953125,True
data\valid\dog - clumber\092_jpg.rf.a5c6d9e4e93a715269ea339cadc86ba7.jpg,092_jpg.rf.a5c6d9e4e93a715269ea339cadc86ba7.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,8.8173828125,True
data\valid\dog - clumber\093_jpg.rf.d0e2979c10703767480ca9c1bb0da5e5.jpg,093_jpg.rf.d0e2979c10703767480ca9c1bb0da5e5.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,7.7685546875,True
data\valid\dog - clumber\107_jpg.rf.ba3cff27c089de31d3f19948594d30ed.jpg,107_jpg.rf.ba3cff27c089de31d3f19948594d30ed.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,6.4375,True
data\valid\dog - clumber\112_jpg.rf.8aacb000d72e41a1573e9f2f54d3ddb0.jpg,112_jpg.rf.8aacb000d72e41a1573e9f2f54d3ddb0.jpg,valid,dog - clumber,dog,224,224,1.0,RGB,JPEG,6.708984375,True
data\valid\dog - coated-dog - flat-dog - retriever\Flat-coated_retriever-38-_jpeg_jpg.rf.a21457a30d9076aa3fc2937ac704c541.jpg,Flat-coated_retriever-38-_jpeg_jpg.rf.a21457a30d9076aa3fc2937ac704c541.jpg,valid,dog - coated-dog - flat-dog - retriever,dog,224,224,1.0,RGB,JPEG,9.119140625,True
data\valid\dog - coated-dog - flat-dog - retriever\Flat-coated_retriever_-28-_jpeg_jpg.rf.700c04774e5580abdc4674246d696b8f.jpg,Flat-coated_retriever_-28-_jpeg_jpg.rf.700c04774e5580abdc4674246d696b8f.jpg,valid,dog - coated-dog - flat-dog - retriever,dog,224,224,1.0,RGB,JPEG,6.529296875,True
data\valid\dog - coated-dog - flat-dog - retriever\Flat-coated_retriever_-8-_jpeg_jpg.rf.792ebb043892967c744b3aa0e1a61d2e.jpg,Flat-coated_retriever_-8-_jpeg_jpg.rf.792ebb043892967c744b3aa0e1a61d2e.jpg,valid,dog - coated-dog - flat-dog - retriever,dog,224,224,1.0,RGB,JPEG,12.7099609375,True
data\valid\dog - coated-dog - flat-dog - retriever\Flat-coated_retriever_04686_jpg.rf.451ad12b323f3c72cba8078087c6e7bd.jpg,Flat-coated_retriever_04686_jpg.rf.451ad12b323f3c72cba8078087c6e7bd.jpg,valid,dog - coated-dog - flat-dog - retriever,dog,224,224,1.0,RGB,JPEG,8.4365234375,True
data\valid\dog - cockapoo\013_jpg.rf.143de5c15f67d0b2ea359d77bb409394.jpg,013_jpg.rf.143de5c15f67d0b2ea359d77bb409394.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,11.09765625,True
data\valid\dog - cockapoo\01_jpg.rf.aa015d48909ba2c4896bc089f8557c1a.jpg,01_jpg.rf.aa015d48909ba2c4896bc089f8557c1a.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,10.8173828125,True
data\valid\dog - cockapoo\030_jpg.rf.d3fce7e4d25f57b115e663c7c2935716.jpg,030_jpg.rf.d3fce7e4d25f57b115e663c7c2935716.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,8.0390625,True
data\valid\dog - cockapoo\040_jpg.rf.daf1ef05de1d1b6b8cdb2d95e1eac02a.jpg,040_jpg.rf.daf1ef05de1d1b6b8cdb2d95e1eac02a.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,11.97265625,True
data\valid\dog - cockapoo\054_jpg.rf.ebaf7d2305475ced72bdf5b24d98825b.jpg,054_jpg.rf.ebaf7d2305475ced72bdf5b24d98825b.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,8.576171875,True
data\valid\dog - cockapoo\058_jpg.rf.b44854a930ec1cfe24dd193c79a7b3c3.jpg,058_jpg.rf.b44854a930ec1cfe24dd193c79a7b3c3.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,11.564453125,True
data\valid\dog - cockapoo\06_jpg.rf.8fe73b2dd8fd338045ce9648f9fbc51e.jpg,06_jpg.rf.8fe73b2dd8fd338045ce9648f9fbc51e.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,14.9541015625,True
data\valid\dog - cockapoo\087_jpg.rf.3e6b801c532f35d15c6e5320360b892c.jpg,087_jpg.rf.3e6b801c532f35d15c6e5320360b892c.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,10.2041015625,True
data\valid\dog - cockapoo\091_jpg.rf.9d7b3f5c7087126b8111ce9ba8479384.jpg,091_jpg.rf.9d7b3f5c7087126b8111ce9ba8479384.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,9.423828125,True
data\valid\dog - cockapoo\09_jpg.rf.5f3ad2112e6835d197348421c6ec86b5.jpg,09_jpg.rf.5f3ad2112e6835d197348421c6ec86b5.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,11.4541015625,True
data\valid\dog - cockapoo\09_jpg.rf.b626cc10c8e5944da0e4b82eb5b3eab7.jpg,09_jpg.rf.b626cc10c8e5944da0e4b82eb5b3eab7.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,11.38671875,True
data\valid\dog - cockapoo\101_jpg.rf.3d62dd4faef8ddd1f11d97708b7bf3fe.jpg,101_jpg.rf.3d62dd4faef8ddd1f11d97708b7bf3fe.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,7.2890625,True
data\valid\dog - cockapoo\103_jpg.rf.10a38f60dffb2595fc7745cc338dda78.jpg,103_jpg.rf.10a38f60dffb2595fc7745cc338dda78.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,8.681640625,True
data\valid\dog - cockapoo\114_jpg.rf.9fc5bc6ca9fcaddd4a2bb1ce967f803e.jpg,114_jpg.rf.9fc5bc6ca9fcaddd4a2bb1ce967f803e.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,9.990234375,True
data\valid\dog - cockapoo\118_jpg.rf.6068d91f0eac731615b146686003c629.jpg,118_jpg.rf.6068d91f0eac731615b146686003c629.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,12.197265625,True
data\valid\dog - cockapoo\124_jpg.rf.40c9c74566802f78560d9f4952f1fd7d.jpg,124_jpg.rf.40c9c74566802f78560d9f4952f1fd7d.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,9.3466796875,True
data\valid\dog - cockapoo\129_jpg.rf.42ea9ab8eda39ca495d8716e7901f908.jpg,129_jpg.rf.42ea9ab8eda39ca495d8716e7901f908.jpg,valid,dog - cockapoo,dog,224,224,1.0,RGB,JPEG,5.115234375,True
data\valid\dog - cocker\005_jpg.rf.67307c46b237182b7c296ca288053b3c.jpg,005_jpg.rf.67307c46b237182b7c296ca288053b3c.jpg,valid,dog - cocker,dog,224,224,1.0,RGB,JPEG,10.005859375,True
data\valid\dog - cocker\015_jpg.rf.977665b930cbd046bf60a9923b306e65.jpg,015_jpg.rf.977665b930cbd046bf60a9923b306e65.jpg,valid,dog - cocker,dog,224,224,1.0,RGB,JPEG,8.5771484375,True
data\valid\dog - cocker\01_jpg.rf.1de3343f54a8f53af81d8ee0f928c0cd.jpg,01_jpg.rf.1de3343f54a8f53af81d8ee0f928c0cd.jpg,valid,dog - cocker,dog,224,224,1.0,RGB,JPEG,10.4677734375,True
data\valid\dog - cocker\025_jpg.rf.2b778c5d4630dcdddfbe740338a6048c.jpg,025_jpg.rf.2b778c5d4630dcdddfbe740338a6048c.jpg,valid,dog - cocker,dog,224,224,1.0,RGB,JPEG,11.771484375,True
data\valid\dog - cocker\049_jpg.rf.43dc18f828fd1db10a102b55898f583e.jpg,049_jpg.rf.43dc18f828fd1db10a102b55898f583e.jpg,valid,dog - cocker,dog,224,224,1.0,RGB,JPEG,9.8291015625,True
data\valid\dog - cocker\059_jpg.rf.2ddbd2843213f59a6d8d6e7cd9da284d.jpg,059_jpg.rf.2ddbd2843213f59a6d8d6e7cd9da284d.jpg,valid,dog - cocker,dog,224,224,1.0,RGB,JPEG,8.359375,True
data\valid\dog - cocker\099_jpg.rf.322285051fe826dbf202f5d5717a5c22.jpg,099_jpg.rf.322285051fe826dbf202f5d5717a5c22.jpg,valid,dog - cocker,dog,224,224,1.0,RGB,JPEG,10.0205078125,True
data\valid\dog - collie\019_jpg.rf.f2c16988597bb948b343d136afa25d34.jpg,019_jpg.rf.f2c16988597bb948b343d136afa25d34.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,10.580078125,True
data\valid\dog - collie\022_jpg.rf.da0f8b81ffd3567b2818cd5da217d005.jpg,022_jpg.rf.da0f8b81ffd3567b2818cd5da217d005.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,8.6611328125,True
data\valid\dog - collie\036_jpg.rf.3e28333743105f6138aeb2b5499d0145.jpg,036_jpg.rf.3e28333743105f6138aeb2b5499d0145.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,10.7626953125,True
data\valid\dog - collie\06_jpg.rf.389d2c1c680a84836f987ce5be16e7ad.jpg,06_jpg.rf.389d2c1c680a84836f987ce5be16e7ad.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,9.4521484375,True
data\valid\dog - collie\089_jpg.rf.76441b215c78326673b6883aa5d3dd86.jpg,089_jpg.rf.76441b215c78326673b6883aa5d3dd86.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,11.1865234375,True
data\valid\dog - collie\08_jpg.rf.c7b0ad5074f52c1cb2d6c48a2f9eaade.jpg,08_jpg.rf.c7b0ad5074f52c1cb2d6c48a2f9eaade.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,9.4794921875,True
data\valid\dog - collie\105_jpg.rf.dbe4cbc8e91a876af568a097aef0cc4d.jpg,105_jpg.rf.dbe4cbc8e91a876af568a097aef0cc4d.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,9.546875,True
data\valid\dog - collie\107_jpg.rf.f867935a5b65134bf8a38656c2f2189a.jpg,107_jpg.rf.f867935a5b65134bf8a38656c2f2189a.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,8.9482421875,True
data\valid\dog - collie\112_jpg.rf.515c9111aaa7f907634eee84c862c9b8.jpg,112_jpg.rf.515c9111aaa7f907634eee84c862c9b8.jpg,valid,dog - collie,dog,224,224,1.0,RGB,JPEG,9.2109375,True
data\valid\dog - corgi\01_jpg.rf.4c06aeb198204d632b00ab4f362ac2e3.jpg,01_jpg.rf.4c06aeb198204d632b00ab4f362ac2e3.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,12.0634765625,True
data\valid\dog - corgi\026_jpg.rf.97c9dd2afe6993ff3ec68dcbf9c8d926.jpg,026_jpg.rf.97c9dd2afe6993ff3ec68dcbf9c8d926.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,8.4921875,True
data\valid\dog - corgi\02_jpg.rf.9dd44f8cbc1b3a2f539075019fb39a30.jpg,02_jpg.rf.9dd44f8cbc1b3a2f539075019fb39a30.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,12.2568359375,True
data\valid\dog - corgi\036_jpg.rf.a9a8bbc610b50bc3239e4ac23f8b60db.jpg,036_jpg.rf.a9a8bbc610b50bc3239e4ac23f8b60db.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,10.8837890625,True
data\valid\dog - corgi\03_jpg.rf.148b2de6215bdbf17ee68eab76bf56fa.jpg,03_jpg.rf.148b2de6215bdbf17ee68eab76bf56fa.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,13.2880859375,True
data\valid\dog - corgi\046_jpg.rf.adbd04fa2346cef91b282f92fdfb2ed1.jpg,046_jpg.rf.adbd04fa2346cef91b282f92fdfb2ed1.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,7.201171875,True
data\valid\dog - corgi\055_jpg.rf.cdb8e858101c637373fdcd060ba77600.jpg,055_jpg.rf.cdb8e858101c637373fdcd060ba77600.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,6.5947265625,True
data\valid\dog - corgi\061_jpg.rf.176718894ef50444f77e5b2173716cc4.jpg,061_jpg.rf.176718894ef50444f77e5b2173716cc4.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,12.21875,True
data\valid\dog - corgi\063_jpg.rf.471843ef628ee87f987784a7204a7bfa.jpg,063_jpg.rf.471843ef628ee87f987784a7204a7bfa.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,11.0771484375,True
data\valid\dog - corgi\065_jpg.rf.6091ea4070fc9db48d96da9553da64e9.jpg,065_jpg.rf.6091ea4070fc9db48d96da9553da64e9.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,7.2451171875,True
data\valid\dog - corgi\082_jpg.rf.db70b5ebc63e721739c7032b919750b9.jpg,082_jpg.rf.db70b5ebc63e721739c7032b919750b9.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,7.587890625,True
data\valid\dog - corgi\104_jpg.rf.4d5fc5ee237a77178862fbb70f4492cb.jpg,104_jpg.rf.4d5fc5ee237a77178862fbb70f4492cb.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,14.650390625,True
data\valid\dog - corgi\corgi_0004_jpg.rf.7554580dc1d3172f261c69fab21741e6.jpg,corgi_0004_jpg.rf.7554580dc1d3172f261c69fab21741e6.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,8.1376953125,True
data\valid\dog - corgi\corgi_0010_jpg.rf.13019842f7fb7c09fe938d8624fb56ac.jpg,corgi_0010_jpg.rf.13019842f7fb7c09fe938d8624fb56ac.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,7.8662109375,True
data\valid\dog - corgi\corgi_0012_jpg.rf.c25ba891bcb56c355181b63e0b38fe56.jpg,corgi_0012_jpg.rf.c25ba891bcb56c355181b63e0b38fe56.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,9.3935546875,True
data\valid\dog - corgi\corgi_0020_jpg.rf.752bc290f5467a6d2b2f13f9e3029f77.jpg,corgi_0020_jpg.rf.752bc290f5467a6d2b2f13f9e3029f77.jpg,valid,dog - corgi,dog,224,224,1.0,RGB,JPEG,6.4638671875,True
data\valid\dog - coyote\03_jpg.rf.26c6cda7b2519abef236fc00dd5b4f7a.jpg,03_jpg.rf.26c6cda7b2519abef236fc00dd5b4f7a.jpg,valid,dog - coyote,dog,224,224,1.0,RGB,JPEG,15.373046875,True
data\valid\dog - coyote\03_jpg.rf.8461677ff81d84082d030ae095effcf0.jpg,03_jpg.rf.8461677ff81d84082d030ae095effcf0.jpg,valid,dog - coyote,dog,224,224,1.0,RGB,JPEG,11.8974609375,True
data\valid\dog - coyote\04_jpg.rf.44c773fcb15c20d2d89a0aa142f9f055.jpg,04_jpg.rf.44c773fcb15c20d2d89a0aa142f9f055.jpg,valid,dog - coyote,dog,224,224,1.0,RGB,JPEG,16.9775390625,True
data\valid\dog - coyote\06_jpg.rf.964c9e02b6669aa13a987891a93a00e0.jpg,06_jpg.rf.964c9e02b6669aa13a987891a93a00e0.jpg,valid,dog - coyote,dog,224,224,1.0,RGB,JPEG,11.6650390625,True
data\valid\dog - coyote\07_jpg.rf.601ee6c457f9207161c81b827752aa57.jpg,07_jpg.rf.601ee6c457f9207161c81b827752aa57.jpg,valid,dog - coyote,dog,224,224,1.0,RGB,JPEG,17.953125,True
data\valid\dog - coyote\09_jpg.rf.4773ed67d0825617d54708819e35ce18.jpg,09_jpg.rf.4773ed67d0825617d54708819e35ce18.jpg,valid,dog - coyote,dog,224,224,1.0,RGB,JPEG,10.822265625,True
data\valid\dog - coyote\43_jpg.rf.fd15cc18952a53da30dd0337d4af2b40.jpg,43_jpg.rf.fd15cc18952a53da30dd0337d4af2b40.jpg,valid,dog - coyote,dog,224,224,1.0,RGB,JPEG,9.4765625,True
data\valid\dog - coyote\76_jpg.rf.12241ffdd93b7ecf1d1fb81a360a12f5.jpg,76_jpg.rf.12241ffdd93b7ecf1d1fb81a360a12f5.jpg,valid,dog - coyote,dog,224,224,1.0,RGB,JPEG,17.2109375,True
data\valid\dog - dachshund\download_11_jpg.rf.4867eba7a1425c363ed996c89f551696.jpg,download_11_jpg.rf.4867eba7a1425c363ed996c89f551696.jpg,valid,dog - dachshund,dog,224,224,1.0,RGB,JPEG,6.3828125,True
data\valid\dog - dachshund\GettyImages-839279536-313d30c290584bc0a207bc6243263bd4_jpg.rf.041117e24fc8761f3b0cd8084c7384b6.jpg,GettyImages-839279536-313d30c290584bc0a207bc6243263bd4_jpg.rf.041117e24fc8761f3b0cd8084c7384b6.jpg,valid,dog - dachshund,dog,224,224,1.0,RGB,JPEG,14.38671875,True
data\valid\dog - dalmatian\04_jpg.rf.9faede54677a48eb98b31f5715fa8796.jpg,04_jpg.rf.9faede54677a48eb98b31f5715fa8796.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,11.310546875,True
data\valid\dog - dalmatian\04_jpg.rf.bf95de46d7d9380ea7506fd07b709bd7.jpg,04_jpg.rf.bf95de46d7d9380ea7506fd07b709bd7.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,12.7744140625,True
data\valid\dog - dalmatian\18_jpg.rf.92643f14cfdb6a073712180dd251b892.jpg,18_jpg.rf.92643f14cfdb6a073712180dd251b892.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,17.3115234375,True
data\valid\dog - dalmatian\32_jpg.rf.11c95dcbbdc02bc03f542216ea11fc27.jpg,32_jpg.rf.11c95dcbbdc02bc03f542216ea11fc27.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,16.435546875,True
data\valid\dog - dalmatian\35_jpg.rf.4a94c0821fe3598c7bc05df6b79e3b72.jpg,35_jpg.rf.4a94c0821fe3598c7bc05df6b79e3b72.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,14.435546875,True
data\valid\dog - dalmatian\48_jpg.rf.9a289ee94a463a2c9ffb8adb6fc29d36.jpg,48_jpg.rf.9a289ee94a463a2c9ffb8adb6fc29d36.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,12.3203125,True
data\valid\dog - dalmatian\52_jpg.rf.edd1556e108b7f632f627a79e5cb24df.jpg,52_jpg.rf.edd1556e108b7f632f627a79e5cb24df.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,17.59375,True
data\valid\dog - dalmatian\74_jpg.rf.5f2a2e22b54f386d029be0d65744ef0d.jpg,74_jpg.rf.5f2a2e22b54f386d029be0d65744ef0d.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,15.77734375,True
data\valid\dog - dalmatian\84_jpg.rf.e0fda14b803cb538fe742151d1a21f82.jpg,84_jpg.rf.e0fda14b803cb538fe742151d1a21f82.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,12.3525390625,True
data\valid\dog - dalmatian\Dalmatian_04030_jpg.rf.0cf7df881a3ab2fdb854d9f32af8a365.jpg,Dalmatian_04030_jpg.rf.0cf7df881a3ab2fdb854d9f32af8a365.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,9.880859375,True
data\valid\dog - dalmatian\Dalmatian_04030_jpg.rf.d1aca721f2340603ecc6409e538f840d.jpg,Dalmatian_04030_jpg.rf.d1aca721f2340603ecc6409e538f840d.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,9.6416015625,True
data\valid\dog - dalmatian\Dalmatian_04060_jpg.rf.9b642d132315f1b570deac2db74a3cd4.jpg,Dalmatian_04060_jpg.rf.9b642d132315f1b570deac2db74a3cd4.jpg,valid,dog - dalmatian,dog,224,224,1.0,RGB,JPEG,9.5341796875,True
data\valid\dog - dhole\032_jpg.rf.d22240f8b9ae9e5fc27ce5d8dbd9cbf2.jpg,032_jpg.rf.d22240f8b9ae9e5fc27ce5d8dbd9cbf2.jpg,valid,dog - dhole,dog,224,224,1.0,RGB,JPEG,12.884765625,True
data\valid\dog - dhole\040_jpg.rf.0248ffb9af34888c36b20afe7515e1b8.jpg,040_jpg.rf.0248ffb9af34888c36b20afe7515e1b8.jpg,valid,dog - dhole,dog,224,224,1.0,RGB,JPEG,8.9658203125,True
data\valid\dog - dhole\04_jpg.rf.6a359e79d2954a5cf49af10c122182bd.jpg,04_jpg.rf.6a359e79d2954a5cf49af10c122182bd.jpg,valid,dog - dhole,dog,224,224,1.0,RGB,JPEG,9.6416015625,True
data\valid\dog - dhole\066_jpg.rf.8d2f98fcbb61d32748c365de88ceb8c2.jpg,066_jpg.rf.8d2f98fcbb61d32748c365de88ceb8c2.jpg,valid,dog - dhole,dog,224,224,1.0,RGB,JPEG,14.384765625,True
data\valid\dog - dhole\078_jpg.rf.16a5503803e4e5f3644e8a0225d65436.jpg,078_jpg.rf.16a5503803e4e5f3644e8a0225d65436.jpg,valid,dog - dhole,dog,224,224,1.0,RGB,JPEG,14.27734375,True
